Data/Hora,Protocolo,IP Origem,Porta Origem,IP Destino,Porta Destino,Tamanho
2025-11-20 18:44:04,TCP,151.101.250.132,40845,172.31.66.101,38072,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,60371,172.31.66.101,3516,1468
2025-11-20 18:44:04,TCP,151.101.250.132,38291,172.31.66.101,5148,1468
2025-11-20 18:44:04,TCP,151.101.250.132,64114,172.31.66.101,5278,1468
2025-11-20 18:44:04,TCP,151.101.250.132,25186,172.31.66.101,2819,1468
2025-11-20 18:44:04,TCP,151.101.250.132,7456,172.31.66.101,45063,1468
2025-11-20 18:44:04,TCP,151.101.250.132,26747,172.31.66.101,60543,1468
2025-11-20 18:44:04,TCP,151.101.250.132,64511,172.31.66.101,12709,1468
2025-11-20 18:44:04,TCP,151.101.250.132,2576,172.31.66.101,11999,1468
2025-11-20 18:44:04,TCP,151.101.250.132,18336,172.31.66.101,27657,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,40013,172.31.66.101,35549,1468
2025-11-20 18:44:04,TCP,151.101.250.132,9404,172.31.66.101,48916,1468
2025-11-20 18:44:04,TCP,151.101.250.132,36624,172.31.66.101,57122,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,18948,172.31.66.101,23112,1468
2025-11-20 18:44:04,TCP,151.101.250.132,24245,172.31.66.101,65218,1468
2025-11-20 18:44:04,TCP,151.101.250.132,25726,172.31.66.101,53046,1468
2025-11-20 18:44:04,TCP,151.101.250.132,14937,172.31.66.101,10976,1468
2025-11-20 18:44:05,TCP,151.101.250.132,40681,172.31.66.101,7219,1468
2025-11-20 18:44:05,TCP,151.101.250.132,42053,172.31.66.101,24418,1468
2025-11-20 18:44:05,TCP,151.101.250.132,22812,172.31.66.101,42179,1468
2025-11-20 18:44:05,TCP,151.101.250.132,57383,172.31.66.101,64379,1468
2025-11-20 18:44:05,TCP,151.101.250.132,46257,172.31.66.101,29572,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,32818,172.31.66.101,38555,1468
2025-11-20 18:44:05,TCP,151.101.250.132,38678,172.31.66.101,42664,1468
2025-11-20 18:44:05,TCP,151.101.250.132,62447,172.31.66.101,20245,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,31985,172.31.66.101,44834,1468
2025-11-20 18:44:05,TCP,151.101.250.132,39291,172.31.66.101,22129,1468
2025-11-20 18:44:05,TCP,151.101.250.132,35843,172.31.66.101,10895,1468
2025-11-20 18:44:05,TCP,151.101.250.132,52556,172.31.66.101,11654,1468
2025-11-20 18:44:05,TCP,151.101.250.132,47705,172.31.66.101,31677,1468
2025-11-20 18:44:05,TCP,151.101.250.132,1761,172.31.66.101,42905,1468
2025-11-20 18:44:05,TCP,151.101.250.132,47636,172.31.66.101,22147,1468
2025-11-20 18:44:05,TCP,151.101.250.132,27962,172.31.66.101,9290,1468
2025-11-20 18:44:05,TCP,151.101.250.132,54477,172.31.66.101,3192,1468
2025-11-20 18:44:05,TCP,151.101.250.132,26191,172.31.66.101,6902,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,33681,172.31.66.101,25901,1468
2025-11-20 18:44:05,TCP,151.101.250.132,23116,172.31.66.101,52242,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,27017,172.31.66.101,65400,1468
2025-11-20 18:44:05,TCP,151.101.250.132,4337,172.31.66.101,703,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,2735,172.31.66.101,18644,1468
2025-11-20 18:44:05,TCP,151.101.250.132,11291,172.31.66.101,14674,1468
2025-11-20 18:44:05,TCP,151.101.250.132,4685,172.31.66.101,34187,1468
2025-11-20 18:44:05,TCP,151.101.250.132,41006,172.31.66.101,56993,1468
2025-11-20 18:44:05,TCP,151.101.250.132,11020,172.31.66.101,55728,1468
2025-11-20 18:44:05,TCP,151.101.250.132,6663,172.31.66.101,8055,1468
2025-11-20 18:44:05,TCP,151.101.250.132,26791,172.31.66.101,17298,1468
2025-11-20 18:44:05,TCP,151.101.250.132,58542,172.31.66.101,49878,1468
2025-11-20 18:44:05,TCP,151.101.250.132,65338,172.31.66.101,50254,1468
2025-11-20 18:44:05,TCP,151.101.250.132,13361,172.31.66.101,424,1468
2025-11-20 18:44:05,TCP,151.101.250.132,32971,172.31.66.101,12238,1468
2025-11-20 18:44:05,TCP,151.101.250.132,62575,172.31.66.101,57762,1468
2025-11-20 18:44:05,TCP,151.101.250.132,35480,172.31.66.101,46645,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,56623,172.31.66.101,28963,1468
2025-11-20 18:44:05,TCP,151.101.250.132,29878,172.31.66.101,9859,1468
2025-11-20 18:44:05,TCP,151.101.250.132,33677,172.31.66.101,22217,1468
2025-11-20 18:44:05,TCP,151.101.250.132,19349,172.31.66.101,52341,1468
2025-11-20 18:44:05,TCP,151.101.250.132,29111,172.31.66.101,45850,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,49187,172.31.66.101,27479,1468
2025-11-20 18:44:05,TCP,151.101.250.132,37042,172.31.66.101,11744,1468
2025-11-20 18:44:05,TCP,151.101.250.132,7569,172.31.66.101,37869,1468
2025-11-20 18:44:05,TCP,151.101.250.132,20742,172.31.66.101,33511,1468
2025-11-20 18:44:05,TCP,151.101.250.132,11317,172.31.66.101,24205,1468
2025-11-20 18:44:05,TCP,151.101.250.132,51886,172.31.66.101,51146,1468
2025-11-20 18:44:05,TCP,151.101.250.132,5501,172.31.66.101,12840,1468
2025-11-20 18:44:05,TCP,151.101.250.132,48916,172.31.66.101,8674,1468
2025-11-20 18:44:05,TCP,151.101.250.132,30755,172.31.66.101,62771,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,18418,172.31.66.101,52987,1468
2025-11-20 18:44:05,TCP,151.101.250.132,59328,172.31.66.101,50506,1468
2025-11-20 18:44:05,TCP,151.101.250.132,5424,172.31.66.101,37021,1468
2025-11-20 18:44:05,TCP,151.101.250.132,52403,172.31.66.101,62889,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,52241,172.31.66.101,45904,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,33224,172.31.66.101,60961,1468
2025-11-20 18:44:05,TCP,151.101.250.132,53749,172.31.66.101,57484,1468
2025-11-20 18:44:05,TCP,151.101.250.132,24697,172.31.66.101,6146,1468
2025-11-20 18:44:05,TCP,151.101.250.132,32186,172.31.66.101,39351,1468
2025-11-20 18:44:05,TCP,151.101.250.132,44267,172.31.66.101,14895,1468
2025-11-20 18:44:05,TCP,151.101.250.132,24751,172.31.66.101,49505,1468
2025-11-20 18:44:05,TCP,151.101.250.132,23805,172.31.66.101,52938,1468
2025-11-20 18:44:05,TCP,151.101.250.132,55513,172.31.66.101,26468,1468
2025-11-20 18:44:05,TCP,151.101.250.132,9254,172.31.66.101,18501,1468
2025-11-20 18:44:05,TCP,151.101.250.132,21880,172.31.66.101,47694,1468
2025-11-20 18:44:05,TCP,151.101.250.132,14514,172.31.66.101,9740,1468
2025-11-20 18:44:05,TCP,151.101.250.132,59389,172.31.66.101,54882,1468
2025-11-20 18:44:05,TCP,151.101.250.132,63728,172.31.66.101,33789,1468
2025-11-20 18:44:05,TCP,151.101.250.132,7270,172.31.66.101,41462,1468
2025-11-20 18:44:05,TCP,151.101.250.132,19890,172.31.66.101,44769,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,530,172.31.66.101,51784,1468
2025-11-20 18:44:05,TCP,151.101.250.132,36935,172.31.66.101,28030,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,1683,172.31.66.101,302,1468
2025-11-20 18:44:05,TCP,151.101.250.132,52661,172.31.66.101,56372,1468
2025-11-20 18:44:05,TCP,151.101.250.132,6929,172.31.66.101,65146,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,26480,172.31.66.101,37653,1468
2025-11-20 18:44:05,TCP,151.101.250.132,43819,172.31.66.101,44553,1468
2025-11-20 18:44:05,TCP,151.101.250.132,49491,172.31.66.101,2175,1468
2025-11-20 18:44:05,TCP,151.101.250.132,3127,172.31.66.101,42082,1468
2025-11-20 18:44:05,TCP,151.101.250.132,42752,172.31.66.101,59758,1468
2025-11-20 18:44:05,TCP,151.101.250.132,10099,172.31.66.101,56770,1468
2025-11-20 18:44:05,TCP,151.101.250.132,36316,172.31.66.101,31849,1468
2025-11-20 18:44:05,TCP,151.101.250.132,47344,172.31.66.101,50367,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,14595,172.31.66.101,18372,1468
2025-11-20 18:44:05,TCP,151.101.250.132,4890,172.31.66.101,16445,1468
2025-11-20 18:44:05,TCP,151.101.250.132,39017,172.31.66.101,56131,1468
2025-11-20 18:44:05,TCP,151.101.250.132,39454,172.31.66.101,36051,1468
2025-11-20 18:44:05,TCP,151.101.250.132,55971,172.31.66.101,59971,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,10823,172.31.66.101,61611,1468
2025-11-20 18:44:05,TCP,151.101.250.132,12401,172.31.66.101,57541,1468
2025-11-20 18:44:05,TCP,151.101.250.132,49891,172.31.66.101,4521,1468
2025-11-20 18:44:05,TCP,151.101.250.132,64471,172.31.66.101,65367,1468
2025-11-20 18:44:05,TCP,151.101.250.132,45311,172.31.66.101,18350,1468
2025-11-20 18:44:05,TCP,151.101.250.132,39087,172.31.66.101,65274,1468
2025-11-20 18:44:05,TCP,151.101.250.132,26605,172.31.66.101,54159,1468
2025-11-20 18:44:05,TCP,151.101.250.132,2579,172.31.66.101,21765,1468
2025-11-20 18:44:05,TCP,151.101.250.132,46217,172.31.66.101,20971,1468
2025-11-20 18:44:05,TCP,151.101.250.132,58736,172.31.66.101,36453,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,41586,172.31.66.101,18403,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,24105,172.31.66.101,2117,1468
2025-11-20 18:44:05,TCP,151.101.250.132,46940,172.31.66.101,12432,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,62772,172.31.66.101,63582,1468
2025-11-20 18:44:05,TCP,151.101.250.132,53857,172.31.66.101,16583,1468
2025-11-20 18:44:05,TCP,151.101.250.132,18797,172.31.66.101,50882,1468
2025-11-20 18:44:05,TCP,151.101.250.132,50790,172.31.66.101,11889,1468
2025-11-20 18:44:05,TCP,151.101.250.132,23585,172.31.66.101,13496,1468
2025-11-20 18:44:05,TCP,151.101.250.132,1387,172.31.66.101,31512,1468
2025-11-20 18:44:05,TCP,151.101.250.132,47909,172.31.66.101,11575,1468
2025-11-20 18:44:05,TCP,151.101.250.132,41462,172.31.66.101,38939,1468
2025-11-20 18:44:05,TCP,151.101.250.132,34854,172.31.66.101,32109,1468
2025-11-20 18:44:05,TCP,151.101.250.132,57813,172.31.66.101,1929,1468
2025-11-20 18:44:05,TCP,151.101.250.132,53116,172.31.66.101,44987,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,33169,172.31.66.101,51831,1468
2025-11-20 18:44:05,TCP,151.101.250.132,63947,172.31.66.101,27569,1468
2025-11-20 18:44:05,TCP,151.101.250.132,23493,172.31.66.101,24682,1468
2025-11-20 18:44:05,TCP,151.101.250.132,25186,172.31.66.101,44480,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,28860,172.31.66.101,2477,1468
2025-11-20 18:44:05,TCP,151.101.250.132,37220,172.31.66.101,5660,1468
2025-11-20 18:44:05,TCP,151.101.250.132,64102,172.31.66.101,4080,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,5561,172.31.66.101,63577,1468
2025-11-20 18:44:05,TCP,151.101.250.132,14555,172.31.66.101,33734,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,12117,172.31.66.101,27331,1468
2025-11-20 18:44:05,TCP,151.101.250.132,34438,172.31.66.101,49586,1468
2025-11-20 18:44:05,TCP,151.101.250.132,24367,172.31.66.101,51652,1468
2025-11-20 18:44:05,TCP,151.101.250.132,27100,172.31.66.101,48935,1468
2025-11-20 18:44:05,TCP,151.101.250.132,43425,172.31.66.101,40577,1468
2025-11-20 18:44:05,TCP,151.101.250.132,61143,172.31.66.101,44535,1468
2025-11-20 18:44:05,TCP,151.101.250.132,60973,172.31.66.101,45297,1468
2025-11-20 18:44:05,TCP,151.101.250.132,40640,172.31.66.101,50904,1468
2025-11-20 18:44:05,TCP,151.101.250.132,60672,172.31.66.101,37942,1468
2025-11-20 18:44:05,TCP,151.101.250.132,64663,172.31.66.101,814,1468
2025-11-20 18:44:05,TCP,151.101.250.132,13185,172.31.66.101,60126,1468
2025-11-20 18:44:05,TCP,151.101.250.132,47966,172.31.66.101,63092,1468
2025-11-20 18:44:05,TCP,151.101.250.132,770,172.31.66.101,48415,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,38564,172.31.66.101,58466,1468
2025-11-20 18:44:05,TCP,151.101.250.132,23937,172.31.66.101,56666,1468
2025-11-20 18:44:05,TCP,151.101.250.132,10708,172.31.66.101,13120,1468
2025-11-20 18:44:05,TCP,151.101.250.132,57577,172.31.66.101,12409,1468
2025-11-20 18:44:05,TCP,151.101.250.132,24291,172.31.66.101,26537,1468
2025-11-20 18:44:05,TCP,151.101.250.132,41206,172.31.66.101,18112,1468
2025-11-20 18:44:05,TCP,151.101.250.132,31132,172.31.66.101,2701,1468
2025-11-20 18:44:05,TCP,151.101.250.132,55423,172.31.66.101,41032,1468
2025-11-20 18:44:05,TCP,151.101.250.132,17055,172.31.66.101,41574,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,25748,172.31.66.101,42232,1468
2025-11-20 18:44:05,TCP,151.101.250.132,64381,172.31.66.101,773,1468
2025-11-20 18:44:05,TCP,151.101.250.132,37269,172.31.66.101,50021,1468
2025-11-20 18:44:05,TCP,151.101.250.132,36288,172.31.66.101,38276,1468
2025-11-20 18:44:05,TCP,151.101.250.132,46937,172.31.66.101,22661,1468
2025-11-20 18:44:05,TCP,151.101.250.132,37902,172.31.66.101,4745,1468
2025-11-20 18:44:05,TCP,151.101.250.132,4292,172.31.66.101,52293,1468
2025-11-20 18:44:05,TCP,151.101.250.132,6111,172.31.66.101,18169,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,24058,172.31.66.101,36973,1468
2025-11-20 18:44:05,TCP,151.101.250.132,53937,172.31.66.101,22735,1468
2025-11-20 18:44:05,TCP,151.101.250.132,63192,172.31.66.101,57655,1468
2025-11-20 18:44:05,TCP,151.101.250.132,44705,172.31.66.101,19776,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,7176,172.31.66.101,33809,1468
2025-11-20 18:44:05,TCP,151.101.250.132,62723,172.31.66.101,25264,1468
2025-11-20 18:44:05,TCP,151.101.250.132,30552,172.31.66.101,9074,1468
2025-11-20 18:44:05,TCP,151.101.250.132,4388,172.31.66.101,12152,1468
2025-11-20 18:44:05,TCP,151.101.250.132,24636,172.31.66.101,62985,1468
2025-11-20 18:44:05,TCP,151.101.250.132,1053,172.31.66.101,61411,1468
2025-11-20 18:44:05,TCP,151.101.250.132,8737,172.31.66.101,44672,1468
2025-11-20 18:44:05,TCP,151.101.250.132,44641,172.31.66.101,29043,1468
2025-11-20 18:44:05,TCP,151.101.250.132,36507,172.31.66.101,47735,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,42988,172.31.66.101,41219,1468
2025-11-20 18:44:05,TCP,151.101.250.132,42603,172.31.66.101,50402,1468
2025-11-20 18:44:05,TCP,151.101.250.132,33881,172.31.66.101,38120,1468
2025-11-20 18:44:05,TCP,151.101.250.132,44233,172.31.66.101,45300,1468
2025-11-20 18:44:05,TCP,151.101.250.132,35693,172.31.66.101,8395,1468
2025-11-20 18:44:05,TCP,151.101.250.132,22263,172.31.66.101,6790,1468
2025-11-20 18:44:05,TCP,151.101.250.132,11687,172.31.66.101,45841,1468
2025-11-20 18:44:05,TCP,151.101.250.132,6512,172.31.66.101,42458,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,31511,172.31.66.101,15194,1468
2025-11-20 18:44:05,TCP,151.101.250.132,14082,172.31.66.101,64468,1468
2025-11-20 18:44:05,TCP,151.101.250.132,49162,172.31.66.101,34728,1468
2025-11-20 18:44:05,TCP,151.101.250.132,49164,172.31.66.101,32764,1468
2025-11-20 18:44:05,TCP,151.101.250.132,51135,172.31.66.101,23398,1468
2025-11-20 18:44:05,TCP,151.101.250.132,23025,172.31.66.101,37460,1468
2025-11-20 18:44:05,TCP,151.101.250.132,9957,172.31.66.101,24927,1468
2025-11-20 18:44:05,TCP,151.101.250.132,26762,172.31.66.101,26070,1468
2025-11-20 18:44:05,TCP,151.101.250.132,21905,172.31.66.101,36290,1468
2025-11-20 18:44:05,TCP,151.101.250.132,10323,172.31.66.101,57270,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,63572,172.31.66.101,62089,1468
2025-11-20 18:44:05,TCP,151.101.250.132,61783,172.31.66.101,61698,1468
2025-11-20 18:44:05,TCP,151.101.250.132,56445,172.31.66.101,44280,1468
2025-11-20 18:44:05,TCP,151.101.250.132,1232,172.31.66.101,7007,1468
2025-11-20 18:44:05,TCP,151.101.250.132,65529,172.31.66.101,49744,1468
2025-11-20 18:44:05,TCP,151.101.250.132,7821,172.31.66.101,35519,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,48934,172.31.66.101,40066,1468
2025-11-20 18:44:05,TCP,151.101.250.132,41012,172.31.66.101,60119,1468
2025-11-20 18:44:05,TCP,151.101.250.132,32974,172.31.66.101,36794,1468
2025-11-20 18:44:05,TCP,151.101.250.132,59591,172.31.66.101,16812,1468
2025-11-20 18:44:05,TCP,151.101.250.132,46643,172.31.66.101,41744,1468
2025-11-20 18:44:05,TCP,151.101.250.132,36139,172.31.66.101,56253,1468
2025-11-20 18:44:05,TCP,151.101.250.132,17989,172.31.66.101,25458,1468
2025-11-20 18:44:05,TCP,151.101.250.132,51224,172.31.66.101,54556,1468
2025-11-20 18:44:05,TCP,151.101.250.132,9650,172.31.66.101,58239,1468
2025-11-20 18:44:05,TCP,151.101.250.132,58975,172.31.66.101,55195,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,23299,172.31.66.101,39950,1468
2025-11-20 18:44:05,TCP,151.101.250.132,148,172.31.66.101,36156,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,42470,172.31.66.101,13056,1468
2025-11-20 18:44:05,TCP,151.101.250.132,35818,172.31.66.101,3044,1468
2025-11-20 18:44:05,TCP,151.101.250.132,37719,172.31.66.101,14379,1468
2025-11-20 18:44:05,TCP,151.101.250.132,6533,172.31.66.101,22695,1468
2025-11-20 18:44:05,TCP,151.101.250.132,9939,172.31.66.101,64775,1468
2025-11-20 18:44:05,TCP,151.101.250.132,24639,172.31.66.101,28565,1468
2025-11-20 18:44:05,TCP,151.101.250.132,40011,172.31.66.101,58536,1468
2025-11-20 18:44:05,TCP,151.101.250.132,39682,172.31.66.101,6589,1468
2025-11-20 18:44:05,TCP,151.101.250.132,37616,172.31.66.101,3438,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,61835,172.31.66.101,7685,1468
2025-11-20 18:44:05,TCP,151.101.250.132,49075,172.31.66.101,6563,1468
2025-11-20 18:44:05,TCP,151.101.250.132,60728,172.31.66.101,52891,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,49595,172.31.66.101,39437,1468
2025-11-20 18:44:05,TCP,151.101.250.132,34821,172.31.66.101,1894,1468
2025-11-20 18:44:05,TCP,151.101.250.132,58280,172.31.66.101,61517,1468
2025-11-20 18:44:05,TCP,151.101.250.132,6349,172.31.66.101,48525,1468
2025-11-20 18:44:05,TCP,151.101.250.132,48281,172.31.66.101,46374,1468
2025-11-20 18:44:05,TCP,151.101.250.132,43216,172.31.66.101,25588,1468
2025-11-20 18:44:05,TCP,151.101.250.132,45816,172.31.66.101,3651,1468
2025-11-20 18:44:05,TCP,151.101.250.132,45883,172.31.66.101,16886,1468
2025-11-20 18:44:05,TCP,151.101.250.132,28939,172.31.66.101,24451,1468
2025-11-20 18:44:05,TCP,151.101.250.132,47504,172.31.66.101,31372,1468
2025-11-20 18:44:05,TCP,151.101.250.132,30505,172.31.66.101,61883,1468
2025-11-20 18:44:05,TCP,151.101.250.132,10270,172.31.66.101,17983,1468
2025-11-20 18:44:05,TCP,151.101.250.132,14798,172.31.66.101,14120,1468
2025-11-20 18:44:05,TCP,151.101.250.132,43063,172.31.66.101,8238,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,28485,172.31.66.101,23532,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,64458,172.31.66.101,39406,1468
2025-11-20 18:44:05,TCP,151.101.250.132,56818,172.31.66.101,26147,1468
2025-11-20 18:44:05,TCP,151.101.250.132,1551,172.31.66.101,37114,1468
2025-11-20 18:44:05,TCP,151.101.250.132,28672,172.31.66.101,59329,1468
2025-11-20 18:44:05,TCP,151.101.250.132,50193,172.31.66.101,13186,1468
2025-11-20 18:44:05,TCP,151.101.250.132,39271,172.31.66.101,11632,1468
2025-11-20 18:44:05,TCP,151.101.250.132,50771,172.31.66.101,2953,1468
2025-11-20 18:44:05,TCP,151.101.250.132,11197,172.31.66.101,39279,1468
2025-11-20 18:44:05,TCP,151.101.250.132,11113,172.31.66.101,57969,1468
2025-11-20 18:44:05,TCP,151.101.250.132,13943,172.31.66.101,1598,1468
2025-11-20 18:44:05,TCP,151.101.250.132,6839,172.31.66.101,10229,1468
2025-11-20 18:44:05,TCP,151.101.250.132,64588,172.31.66.101,12868,1468
2025-11-20 18:44:05,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:05,TCP,151.101.250.132,80,172.31.66.101,59632,1468
